Price,Close,High,Low,Open,Volume
Ticker,TCS.NS,TCS.NS,TCS.NS,TCS.NS,TCS.NS
Date,,,,,
2017-02-21,1056.5321044921875,1082.4808785157604,1052.1607846419188,1077.381144859901,5501112
2017-02-22,1033.4541015625,1058.5244166947439,1028.5899900236293,1056.7673100226898,4505496
2017-02-23,1063.581787109375,1068.4886931010353,1034.95445456292,1034.95445456292,4853352
2017-02-27,1067.03125,1072.2381198824212,1058.5458914352323,1062.4243116351975,2139892
2017-02-28,1056.9178466796875,1067.0959709001204,1049.9538669499175,1066.8816946007428,2354828
2017-03-01,1062.6170654296875,1072.19514826241,1058.5243693111927,1062.7669959851444,1130374
2017-03-02,1072.002685546875,1075.666830536469,1058.546178202948,1065.6815358455153,1544942
2017-03-03,1068.831298828125,1071.252578410369,1060.838732560421,1067.9527453473497,1013970
2017-03-06,1059.595947265625,1064.524300508721,1051.903451607249,1062.8100906850354,1400694
2017-03-07,1071.29541015625,1073.523861918253,1060.6887372690337,1064.0528111459146,1511672
2017-03-08,1076.6099853515625,1079.95271706791,1068.0389320414997,1072.2387690888536,1791510
2017-03-09,1079.84521484375,1081.666563058091,1073.1169611891296,1077.4452788751978,858468
2017-03-10,1089.4876708984375,1092.6161252971783,1077.359613357257,1079.7809979313536,1171420
2017-03-14,1100.3084716796875,1108.7294859022802,1093.2588044418565,1095.7229811554528,3402294
2017-03-15,1070.652587890625,1102.3011229890953,1068.7455504471482,1102.236881973553,3022496
2017-03-16,1080.338134765625,1082.9523473004879,1073.9527433063008,1073.9527433063008,1571818
2017-03-17,1082.4166259765625,1091.0948152969725,1075.559785032041,1091.0948152969725,2593152
2017-03-20,1062.809814453125,1082.501773759218,1056.8100816295994,1082.501773759218,3487540
2017-03-21,1065.681640625,1067.9529901410071,1056.3820709059319,1063.6674644983866,3373700
2017-03-22,1062.360107421875,1069.6669478427686,1058.5031352541728,1062.8743494521555,1888716
2017-03-23,1054.38916015625,1064.9743857291564,1048.7536321389975,1063.6672797098197,2620638
2017-03-24,1040.1826171875,1058.4389957158232,1038.5113042720811,1058.4389957158232,5099814
2017-03-27,1033.6903076171875,1045.668331721114,1031.0975434922134,1040.0756994313663,2181270
2017-03-28,1041.361083984375,1047.1250939489119,1032.8114828834305,1032.8114828834305,1153158
2017-03-29,1047.639404296875,1050.2964086709646,1039.4969074113008,1043.9538112241567,1717764
2017-03-30,1046.0960693359375,1056.3813236022474,1043.52475576936,1047.767381303406,2986086
2017-03-31,1042.1541748046875,1046.032596541278,1034.9544706054915,1044.9825590288438,1867044
2017-04-03,1033.5401611328125,1043.5254564464028,1032.0402272118424,1043.5254564464028,1196888
2017-04-05,1029.0615234375,1037.0539844131667,1026.3830707476575,1037.0539844131667,2905568
2017-04-06,1028.547119140625,1032.811194224567,1025.3329764200091,1028.5256705970792,1720704
2017-04-07,1040.9755859375,1042.7754857107307,1025.1619341659841,1026.3404536710511,2277012
2017-04-10,1038.061279296875,1049.5250585191648,1030.6687487703516,1042.2396661162143,2543264
2017-04-11,1036.7969970703125,1046.9965666388246,1031.0972283737558,1035.939892142321,1557784
2017-04-12,1025.6334228515625,1040.525624436893,1021.2407590745946,1038.1685853370564,1050538
2017-04-13,997.9488525390625,1032.3830917421094,994.6919159391256,1028.526118796622,2500472
2017-04-17,992.0346069335938,999.7698943789976,983.5920405950053,998.6985133337001,2270882
2017-04-18,989.4419555664062,1000.3271463645232,986.5492264175729,998.5272469306624,1730620
2017-04-19,985.3065185546875,1006.5413175798774,965.4431713425524,970.0286625395893,5626812
2017-04-20,996.5989379882812,999.3845295156619,981.792426713479,987.9421975516846,1268842
