Price,Close,High,Low,Open,Volume
Ticker,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS,HDFCBANK.NS
Date,,,,,
2017-04-11,676.3095703125,677.108245718268,672.5509898592176,673.7255462508683,2178130
2017-04-12,678.28271484375,681.2191054450882,674.430193315346,676.0745720520953,1782546
2017-04-13,676.6854248046875,680.7258871634959,675.1585015553239,677.9539227174514,2402118
2017-04-17,675.0410766601562,678.3298345777769,671.0240708345079,676.6854556189666,3568528
2017-04-18,679.9741821289062,683.5917927306385,675.6048095853321,676.5444546612505,1819430
2017-04-19,680.7728881835938,684.4140130168738,675.6048400331317,679.8332430653279,2169072
2017-04-20,686.9511108398438,688.7834304095243,682.6287086047781,682.6522226748137,2890686
2017-04-21,703.1364135742188,704.263999159227,682.7931316651069,688.7598550816723,8629016
2017-04-24,720.261474609375,723.0568958079095,703.324348943756,703.8411422723021,10103476
2017-04-25,722.1408081054688,726.1107859031091,718.6405955290078,721.2011629603337,4528890
2017-04-26,728.5302734375,729.6343448457737,689.9108294025109,724.9126057650416,3897926
2017-04-27,736.9636840820312,739.4772234030354,726.3926760813127,726.3926760813127,8090210
2017-04-28,726.58056640625,732.8761999844118,722.1642230095464,732.8761999844118,2718864
2017-05-02,723.80859375,728.6477888531974,718.9929127143595,726.8154694766768,2003520
2017-05-03,725.5469360351562,730.2216471393433,723.2212801648841,730.2216471393433,1253982
2017-05-04,721.0836181640625,724.8891690610722,715.351749076581,723.1743054129449,2565514
2017-05-05,719.8621215820312,724.8892575111984,717.0902142894809,724.5133765131976,1378948
2017-05-08,721.0836181640625,723.5266722988047,718.1472274485641,722.5870272698452,1873626
2017-05-09,721.530029296875,726.1577702528216,720.0735907649909,721.0837207851553,1672918
2017-05-10,729.070556640625,730.5739656551199,722.1406749728353,723.5266283658422,1171122
2017-05-11,726.5335083007812,732.9230826795065,723.9964553904612,728.6946802794324,1937872
2017-05-12,729.0001220703125,731.4666902916576,721.7413297509536,726.2986425897916,3073802
2017-05-15,729.8223266601562,731.6076178562028,724.5837940012823,728.2249185942536,1402390
2017-05-16,732.7587280273438,733.8627995140824,727.4027396592049,730.5740417697812,1795188
2017-05-17,731.5841064453125,735.460142012563,728.9295978895865,732.3593250290384,1736236
2017-05-18,731.5606079101562,733.6278383935166,727.3322053833924,727.7550571063448,1553640
2017-05-19,733.5103149414062,737.5742906866167,725.9931555889242,732.6881256372285,1427068
2017-05-22,740.4403076171875,742.3195977380434,734.379585507151,735.3192305675789,1430026
2017-05-23,737.1985473632812,743.9875175813553,735.2722863899806,742.3196245981914,1540086
2017-05-24,736.0944213867188,740.181854304513,733.8627644525641,737.1750361059145,1733694
2017-05-25,759.7734985351562,765.5288243964213,736.2588585042921,736.2588585042921,10045402
2017-05-26,763.9314575195312,766.750392787131,752.2328646887153,754.840402751799,2721578
2017-05-29,766.703369140625,774.267500116879,760.0083983416774,761.0185282131984,2958170
2017-05-30,765.3643798828125,767.4550671036385,759.3036580570807,765.8106883250265,2217092
2017-05-31,768.7235107421875,771.9183265131027,762.5923618535636,763.4615219621375,2659456
2017-06-01,765.1530151367188,770.4385189739585,761.3709779129039,770.0391812654223,1679770
2017-06-02,767.8074951171875,773.3748808120558,764.0254006846994,767.690039480792,1606772
2017-06-05,768.4182739257812,770.0156246717107,763.4616232160405,767.5490563505513,1449950
2017-06-06,770.0155639648438,772.2942489725168,765.8106755274991,768.1597880291173,2501316
2017-06-07,770.8849487304688,772.8112099294606,765.9752681260057,770.697008219286,1277138
2017-06-08,772.7406005859375,779.623512070553,771.2841622238283,772.3412629086245,2124384
2017-06-09,783.1002197265625,784.60362888927,770.5559237041496,770.5559237041496,2652636
2017-06-12,784.016357421875,787.4225708099251,779.9054102294008,781.7847003745319,1985706
2017-06-13,787.7514038085938,794.892740591098,780.3752131152459,780.727580008585,2525810
2017-06-14,785.1674194335938,789.2783667294134,783.1941876721544,786.9527680569038,1929180
2017-06-15,781.9491577148438,787.2346614570449,776.8985652500737,783.6640215103685,1763346
2017-06-16,784.251220703125,786.8117304286396,779.0126882738315,782.2544750461004,1877552
2017-06-19,795.362548828125,796.818987157488,783.8518971858147,785.0734242571713,1912766
2017-06-20,792.3792724609375,795.8794276407625,789.2314268545955,794.0001373747866,1830132
2017-06-21,798.0875244140625,799.2855948295995,789.1139253854442,790.5233930030716,1705466
2017-06-22,797.7586059570312,806.2154109671765,794.5637900126468,796.3256243897604,3337730
2017-06-23,788.6676025390625,799.9903140573527,787.0466803975042,799.6379471593683,2608734
2017-06-27,783.4995727539062,796.3492077928532,778.1435843108633,793.530272544029,3000216
2017-06-28,782.935791015625,786.9527968895565,778.8718717068276,782.2545712364845,2224518
2017-06-29,786.5302124023438,795.4452028512684,780.8784921477281,788.3983197009683,4593854
2017-06-30,781.3277587890625,785.0876433857851,777.0475892065331,782.155411425162,2165216
2017-07-03,784.425537109375,788.6347536378036,779.0576299429516,781.5878708294189,1752166
2017-07-04,781.9425659179688,788.2563617378227,781.3041025622473,785.2058936313384,1883040
2017-07-05,779.7670288085938,784.8511807780811,777.9934874238888,781.824325268358,2007100
2017-07-06,784.2128295898438,786.5065985623067,780.9967843259434,781.5643522897068,2285838
2017-07-07,788.4927978515625,789.6278758389545,784.141732921102,785.4896127731766,2758698
2017-07-10,792.8203125,826.7067894134705,785.584298010176,788.8712384105656,654626
2017-07-11,794.7357788085938,799.6544120996284,788.4455952153759,793.3878988193244,2205140
2017-07-12,795.1377563476562,796.9112978116287,784.4019417787307,794.5465758596655,2869446
2017-07-13,796.2255249023438,800.8367325544131,794.3810302950225,798.3301042761985,2240502
2017-07-14,794.5228881835938,797.4078950879153,790.7630034551287,796.3910531242994,1221626
2017-07-17,795.657958984375,798.1645872687988,793.1277181206447,795.7525824990041,1199670
2017-07-18,796.2255249023438,798.2591510735194,793.2932351405217,794.4046428742705,1161094
2017-07-19,800.36376953125,802.2082063631279,795.4214662926566,796.9112525843373,1993622
2017-07-20,809.1604614257812,811.0995216219419,798.4009779756942,801.1204078586833,1849238
2017-07-21,805.447998046875,811.2178967380015,804.0054945078574,810.673999121693,1936754
2017-07-24,820.6057739257812,822.9232129109321,801.6407160253045,808.734881653847,9839088
2017-07-25,822.7576293945312,831.9090907910786,819.6362083092894,831.9090907910786,5580234
2017-07-26,826.4939575195312,830.0173699857431,819.3761216525926,823.8690931710339,1947672
2017-07-27,846.4048461914062,850.7322984313311,828.38567845705,830.4902576685208,8980856
2017-07-28,841.131591796875,844.9151468907041,832.902347921303,838.0574532831389,4627698
2017-07-31,843.9219360351562,847.0433572961193,835.4798906705743,840.6822786830016,3684570
2017-08-01,849.9757080078125,855.6274285958029,838.15209723688,842.7160225409548,4258430
2017-08-02,847.3507690429688,854.6104533788025,842.8105147607754,854.6104533788025,3698958
2017-08-03,841.8173217773438,847.5163246201483,839.1925151212655,845.6245471098355,2128392
2017-08-04,846.688720703125,849.762859334361,835.2907720938056,840.4222073394515,1772534
2017-08-07,845.8846435546875,849.6208577481557,844.2056680127127,844.6786123645406,959330
2017-08-08,840.8477783203125,849.9992400215125,835.2670118514724,847.5635650525069,2017686
2017-08-09,834.4866943359375,840.4458397537436,831.6017451432115,837.5845031407102,1635028
2017-08-10,832.5948486328125,835.2197128391942,829.0004831591593,832.3820467706579,3894222
2017-08-11,827.203369140625,831.4361981371305,818.7376534151472,825.2879213590971,3179918
2017-08-14,831.057861328125,839.4526242739905,826.7067960210023,829.0715179775841,1788542
2017-08-16,842.4321899414062,846.4758875461126,826.9669315685221,833.493529474271,2213416
2017-08-17,834.93603515625,842.290285759281,829.426221482729,840.0674702259145,2727434
2017-08-18,828.6695556640625,832.8551021265517,824.3421027862463,832.382157718757,1853732
2017-08-21,824.4365844726562,831.9091284465152,822.0718626749117,829.5444066487706,2004862
2017-08-22,826.2339477539062,829.5445588782779,821.4099374942408,828.2676319661537,3304778
2017-08-23,838.270263671875,840.8714578252823,827.6526851750458,827.6526851750458,1680262
2017-08-24,833.5645141601562,839.4526489118736,831.9801619492397,839.4290363310964,3939138
2017-08-28,833.4462280273438,837.6554445274156,831.6017334113046,833.5171812303582,753892
2017-08-29,825.831787109375,831.9091104516276,821.9772791159346,831.9091104516276,2459298
2017-08-30,836.42578125,837.111527487441,827.6763104824759,828.5748585915456,1347160
2017-08-31,840.1620483398438,841.7700708311276,830.679547849022,838.0574688727395,3651718
2017-09-01,835.9765014648438,842.526769792307,832.9023628958385,842.3139679074409,1147586
2017-09-04,828.0783081054688,834.7468121689369,825.8081520388781,834.7468121689369,1821262
2017-09-05,830.1829223632812,834.6995643749111,828.1256258159434,830.963292152263,1841218
2017-09-06,832.3348999023438,833.706450272767,821.9774055130778,824.6968359398328,2875816
2017-09-07,835.4799194335938,840.3039290272975,832.4293935363521,832.4293935363521,3473210
2017-09-08,845.4590454101562,846.5704531736949,837.5845098159853,838.719587891874,4155832
2017-09-11,862.3431396484375,865.0152869912686,846.6650216154699,847.9892889969079,5738838
2017-09-12,867.947509765625,870.1703830082206,859.9547958680611,864.4004268883148,3343840
2017-09-13,871.0925903320312,874.4741541783492,862.6505447384039,867.8529328919798,2497688
2017-09-14,869.9339599609375,876.1295201901466,866.1976875726066,870.2886682687068,4077008
2017-09-15,874.4505004882812,875.7984381760314,867.1198624961725,868.3258937749586,1883666
2017-09-18,879.8893432617188,881.7811207700736,876.1294585568506,876.626073245781,2042464
2017-09-19,874.80517578125,883.4600808223357,873.7883915744142,881.9939648257085,2120734
2017-09-20,874.403076171875,880.3621629325748,872.7004882020265,874.0010850547866,1723064
2017-09-21,869.7920532226562,874.237742224879,865.8193086306173,874.0012700197871,3856248
2017-09-22,862.6978149414062,869.7210272989452,860.7587545682678,867.7583543467549,4121762
2017-09-25,851.181640625,861.9174548661912,847.8000767904282,861.9174548661912,5074614
2017-09-26,847.6582641601562,849.6918904237533,844.2057469758942,846.1211948729452,5719366
2017-09-27,840.1856079101562,853.948276459462,837.1114697444282,849.4080224073407,3668610
2017-09-28,849.0770263671875,850.8268973933539,833.9428069583007,839.0032884801611,13823232
2017-09-29,853.9956665039062,861.7046831951826,849.5263650874571,851.3471894522153,3106816
2017-10-03,855.4854736328125,861.231759687933,849.9283768857872,855.0834824359049,2197212
2017-10-04,849.881103515625,856.9279867607186,848.1548448751785,855.0362091235107,3312552
2017-10-05,850.6377563476562,853.6646119475929,848.0365622392287,848.9351681140882,1668098
2017-10-06,851.34716796875,853.4044644778595,848.4622187935933,850.3539963159869,1515330
2017-10-09,849.171630859375,852.7187136950449,846.8069089689285,850.732370400057,1531246
2017-10-10,852.5768432617188,858.3704121377632,847.8237867008545,850.8269720819426,1899090
2017-10-11,846.641357421875,858.5122493088774,845.4353262111431,852.8369169900747,2633720
2017-10-12,860.1912231445312,861.4444795097664,845.6245137959987,848.9824071980244,2690780
2017-10-13,875.325439453125,878.0448695071939,861.7046188719326,863.9274342579245,3216732
2017-10-16,878.32861328125,885.943005788242,871.1634948148628,879.6764931355292,1637272
2017-10-17,875.538330078125,876.6970207778124,869.7920440087682,874.9471495716576,1306644
2017-10-18,883.6965942382812,886.7707327785804,869.7447347092316,870.6906234908621,1963360
2017-10-19,874.1903076171875,882.0411719172508,870.5249890743679,880.5277731602972,285004
2017-10-23,881.2371826171875,884.2639801069307,868.3494497791933,879.629160367973,2081446
2017-10-24,883.034423828125,888.946228467503,876.3659197414,881.0953634529025,5664436
2017-10-25,848.9823608398438,881.0952926052835,844.2056346218095,879.6764596059191,10683604
2017-10-26,849.1006469726562,856.0292934077814,831.3652334352022,836.165630245833,14285732
2017-10-27,847.0670166015625,854.8469282078956,841.3680139871902,853.380812242663,3736044
2017-10-30,858.39404296875,858.8669873450413,847.7055116110597,850.4722246658703,2711176
2017-10-31,855.3198852539062,856.7387183508162,850.9451498717671,856.7387183508162,2341230
2017-11-01,861.3262939453125,863.1235057077189,856.9752286807599,858.4413447330024,2095306
2017-11-02,861.7520141601562,865.3937208252925,859.3163388562448,862.1776756836751,2368972
2017-11-03,865.8192749023438,870.2176808387012,861.5154924838203,863.4545529435429,1905244
2017-11-06,864.8260498046875,870.2176270842024,861.9883836294129,863.1234616460159,3074122
2017-11-07,862.5086669921875,872.5587353500918,861.1135041249017,869.2717949095534,3723188
2017-11-08,863.57275390625,867.1907899025061,860.2858136102368,863.2180456268615,1641572
2017-11-09,864.4713745117188,867.8529383794183,861.2789999427481,864.0693833347124,1556654
2017-11-10,861.7046508789062,867.7583619692863,857.1407261156282,861.5627444734804,3872180
2017-11-13,857.7083129882812,862.2485675403206,848.9351715486489,861.7046699507733,1667936
2017-11-14,852.4113159179688,860.2858516147572,851.2999081399468,858.8197355416769,2356234
2017-11-15,851.4180297851562,853.0260520530871,845.6244617446796,850.3539050430279,3074184
2017-11-16,854.9415283203125,858.8669897474981,849.0297236001343,853.1916572161269,2006486
2017-11-17,863.3836059570312,869.4136465921914,857.5190843026176,864.8733345162154,3179386
2017-11-20,869.3427734375,870.0758026290054,865.0153205661396,865.0153205661396,1196212
2017-11-21,873.1735229492188,874.9470642957642,868.3731261580758,869.0115894963391,1137766
2017-11-22,877.4300537109375,879.6765394972881,872.3695719799348,874.8051893307407,2830398
2017-11-23,871.5654907226562,879.6764979355985,869.2717221535645,879.2035535818696,1616290
2017-11-24,875.6091918945312,878.6360473182132,870.6905590476063,871.6364477592278,2601842
2017-11-27,878.5178833007812,880.6224627638077,872.8661631457097,874.4741856338777,1935236
2017-11-28,882.206787109375,884.8789344011205,877.7138155023143,877.7847687057615,2545270
2017-11-29,885.9667358398438,887.007190389542,877.6902091366621,882.041274367633,1637292
2017-11-30,876.6969604492188,886.2740839949541,870.2176456371897,883.7911260386524,2898156
2017-12-01,874.0957641601562,879.6765308358653,872.1567037838395,877.2645260881313,1929074
2017-12-04,867.4273071289062,877.2645736810559,865.5355295406059,877.2645736810559,1820966
2017-12-05,860.9714965820312,864.8023919038569,854.6104183321457,863.5963607495839,1946680
2017-12-06,852.860595703125,861.3972068439441,850.8269118425326,860.7350731870675,3197560
2017-12-07,855.86376953125,859.1507097283995,852.7659608914453,854.4449364563714,2115652
2017-12-08,870.4068603515625,876.3659480742187,857.9211170030399,857.9211170030399,4478200
2017-12-11,873.2445068359375,875.7747476994301,870.2176512849744,874.0012062905613,1599116
2017-12-12,860.7114868164062,874.8998181852163,858.843321880032,874.5214395890607,1205294
2017-12-13,861.3971557617188,872.5823008667472,858.4412536585116,860.7823627637295,1453730
2017-12-14,869.2955322265625,870.2177507716187,856.9753067381375,862.6506398953438,1841546
2017-12-15,886.03759765625,892.9189612610737,877.5482693961453,877.7847415786827,6225062
2017-12-18,888.6388549804688,898.1214132688441,855.6983237919454,877.3118597228572,6148994
2017-12-19,891.2637329101562,895.5911857705948,887.3146586674228,889.0409172954357,2476056
2017-12-20,883.531005859375,900.0603879272354,881.4027562678497,898.0740447347978,4671752
2017-12-21,883.60205078125,891.5001992144587,882.1358769466976,889.0881943068448,3427272
2017-12-22,887.551025390625,889.1353774155907,880.5041430337639,888.6624330659016,2235452
2017-12-26,883.6255493164062,890.4596296938183,878.1157361888111,889.608306785727,3392848
2017-12-27,878.1395263671875,884.5479461653197,875.4910492384932,884.4533226445801,1744692
2017-12-28,888.2131958007812,889.5610757067077,878.7306381039281,879.1562995827646,4350260
2017-12-29,885.541015625,888.7570025769193,883.5310021303762,887.6219823188683,3172936
2018-01-01,877.0753784179688,889.4901687568588,875.1836008425188,885.6829432932778,3290258
2018-01-02,885.5174560546875,886.7707702898582,878.9908578248373,878.9908578248373,2388158
2018-01-03,876.2003784179688,888.3077424642264,875.5145744578061,886.770673297178,2265644
2018-01-04,879.6292114257812,882.2776882492674,876.3658838519927,876.3658838519927,1186888
2018-01-05,881.379150390625,883.4837875578057,877.5719827047182,881.0953953041707,1435434
2018-01-08,879.9603271484375,884.7370539771015,878.6124471732285,882.0412940266834,2285154
2018-01-09,881.4263916015625,884.3350109982309,877.3117987113744,880.6224092725495,2652764
2018-01-10,881.6629028320312,883.4128317027768,878.3996327488924,882.1358472188593,2307944
2018-01-11,885.612060546875,887.2436956361599,877.9030437231461,881.6629286153963,2029548
2018-01-12,882.1832885742188,888.2606130923963,879.6766599448266,885.8249376756238,2168354
2018-01-15,897.5301513671875,900.6752428802682,879.605548732924,884.3822751807971,6288222
2018-01-16,898.6652221679688,903.3237124895502,891.6183397753531,900.2259038903828,3222692
2018-01-17,894.1013793945312,899.8003824513935,892.4460740108333,897.1755179642558,1452748
2018-01-18,914.8163452148438,924.1333264881906,907.1309989735781,909.944994965854,8324770
2018-01-19,923.281982421875,926.9236887356022,907.6984884153258,915.2183154969521,5727994
2018-01-22,928.5553588867188,940.2134496759247,923.7313491896189,926.9710067227427,4424884
2018-01-23,922.8563842773438,930.1396814841021,919.072829268132,929.3356991376317,2523898
2018-01-24,925.8595581054688,931.2274651621191,922.5252772017186,923.4475533633249,2395284
2018-01-25,934.0415649414062,936.4299573701123,922.4780968941435,924.0861194785465,4361834
2018-01-29,945.7232055664062,949.1756647715221,935.4839485766948,935.4839485766948,4117946
2018-01-30,943.7604370117188,946.7872923551922,938.3925302620036,944.8482320942443,3198780
2018-01-31,948.58447265625,952.273461729614,939.7404362834583,940.8755142854523,3471674
2018-02-01,941.7031860351562,952.9828976192932,938.9364730401742,948.7263983247158,3260710
2018-02-02,921.295654296875,941.1120354096105,918.2215158200117,939.2675407769989,3673062
2018-02-05,905.1446533203125,915.2656753055298,901.3610980161171,907.1073841808584,3963392
2018-02-06,897.0809326171875,904.2696641766503,868.467797322895,879.6765561551097,5374902
2018-02-07,885.730224609375,901.9048987034137,880.8115916960672,901.9048987034137,4182486
2018-02-08,889.584716796875,897.9321967285231,882.7506935348778,891.0272202623679,2585722
2018-02-09,874.7106323242188,881.899363819676,872.156721121304,873.9539328614026,3204476
2018-02-12,887.551025390625,891.9730435137255,877.3827218723084,879.6764904218079,2190554
2018-02-14,890.6251831054688,897.6011124156644,886.605156045356,893.7702746460501,1788594
2018-02-15,890.0339965820312,896.111320020238,886.7706689737149,893.7229279254826,2457612
2018-02-16,888.4732666015625,896.158612481423,887.0781038271282,890.9798948122881,1791760
2018-02-19,888.2841186523438,892.7298074070187,879.2272798876089,890.3650854877734,1827276
2018-02-20,881.18994140625,891.9021431072669,879.1090323304186,891.381915838309,2042034
2018-02-21,878.4468994140625,883.7202407762788,875.9875540085047,883.4364279634494,1376536
2018-02-22,876.4605102539062,879.6765551614626,870.9507543605098,874.9471113165084,6626798
2018-02-23,889.3955078125,891.4291338490441,875.1362243166874,878.2103625478841,2038374
2018-02-26,904.056884765625,905.5939540551733,890.8144416556704,892.9663040215559,2394442
2018-02-27,899.8003540039062,908.8808630144061,898.5943227409246,905.5702523516765,2393664
2018-02-28,891.121826171875,896.4424507362681,888.1895939493756,893.6521249284747,2033182
2018-03-01,886.4632568359375,895.4255871703766,883.4600716719826,888.8043660764752,1954920
2018-03-05,884.38232421875,888.1895495876589,878.8488980411433,886.3687252630597,1890732
2018-03-06,873.1735229492188,889.0881121787132,869.9811485254369,884.4059514773401,2288414
2018-03-07,866.7178344726562,876.5551003885165,864.7787741165639,870.2176343311335,2814082
2018-03-08,876.2949829101562,878.9671302035695,866.4341041339463,870.1230933908228,2759362
2018-03-09,875.4437255859375,882.159512749507,872.1094445838847,877.2881624985944,2054054
2018-03-12,883.1053466796875,884.1458011674729,876.5550789108701,879.7710658846842,3278558
2018-03-13,879.7947387695312,891.3818754983868,877.3117808990622,883.1999150417598,2562100
2018-03-14,881.8048095703125,883.4128320326224,874.0012271847345,877.7847822807723,1840196
2018-03-15,889.5137939453125,892.6824981304577,882.13581558936,882.13581558936,2935462
2018-03-16,876.3659057617188,889.6556308325511,873.3154377094472,889.1354035790779,3948168
2018-03-19,873.646484375,879.6765250710515,871.7074240113905,876.3659144928272,3919370
2018-03-20,869.981201171875,877.7375006766285,867.9711875241552,872.6296781964942,1828686
2018-03-21,879.1563110351562,881.1899372100289,871.7783903249265,874.001205796465,2960570
2018-03-22,883.341796875,889.1353650783028,877.3590393879538,879.156250984821,3336612
2018-03-23,870.9506225585938,876.4130947333925,868.9169389200356,873.3626270080154,3595076
2018-03-26,895.4965209960938,898.5943298049879,867.1435282618133,870.1703838665976,5250884
2018-03-27,895.094482421875,898.1213378663907,887.243617607872,895.6620502922336,3068418
2018-03-28,892.0203857421875,898.4524177793458,887.2673293511021,890.5305993950685,4418754
2018-04-02,913.35009765625,915.5020175229561,894.1012858722194,894.1012858722194,2298184
2018-04-03,906.1141357421875,910.748955957928,903.7966967680835,909.92130330521,2039942
2018-04-04,890.6724853515625,910.3942424997333,888.4023292811762,904.7189100562347,1857054
2018-04-05,902.8035888671875,905.215593793183,893.9594938285759,899.2092229252659,2429446
2018-04-06,909.6611938476562,911.1036395066162,901.3373846556132,904.3641823745628,1860004
2018-04-09,917.0628051757812,918.4579679764764,906.3506036320338,907.4856816683025,2001768
2018-04-10,908.4552612304688,918.9309914910791,904.9791313526403,918.9309914910791,3033618
2018-04-11,907.50927734375,908.0531749064633,901.1481987687719,906.1141145690416,1435406
2018-04-12,912.2151489257812,914.15420934938,901.3847110097464,906.1614377310416,2356258
2018-04-13,910.4179077148438,917.5120732295048,907.6275243992503,911.836740817776,1648586
2018-04-16,918.5053100585938,922.2415823747085,907.9822971314977,908.0532503381745,1423872
2018-04-17,921.5321044921875,922.7144654166065,914.7216940210404,919.1673826433494,1333916
2018-04-18,914.0122680664062,923.8968168393869,912.8062945753817,922.7144559271277,1356360
2018-04-19,917.0391845703125,919.7822851622732,914.201518192065,917.5121289666871,1584516
2018-04-20,925.0318603515625,927.4438649760937,913.7994321041468,917.9849780309015,4680690
2018-04-23,915.5021362304688,935.9569818417139,879.8185038004875,935.9569818417139,7652310
2018-04-24,915.1473388671875,921.3192858734642,910.8908396166424,915.1473388671875,2518708
2018-04-25,908.4078979492188,916.5661883251781,904.2696347150364,911.7894617385011,2010296
